日期,渠道,区域,品类,用户层级,访问量,订单数,收入,退款订单数,退款金额,营销成本
2024-08-03,转介绍,华东,食品,活跃客,45,3,429.68,0,0.0,24.42
2024-06-13,自然搜索,华南,家居,新客,70,2,701.95,1,343.48,30.95
2025-03-18,转介绍,西南,家居,新客,68,1,255.31,0,0.0,38.27
2024-07-17,内容种草,华东,办公,新客,71,1,231.25,0,0.0,77.46
2025-01-30,付费广告,华北,办公,活跃客,102,3,1088.11,0,0.0,295.34
2025-06-28,自然搜索,华东,服饰,新客,103,2,591.13,0,0.0,43.02
2024-08-15,付费广告,华北,数码,新客,94,4,3019.63,0,0.0,269.88
2024-04-26,自然搜索,华东,办公,新客,67,1,195.58,0,0.0,27.99
2024-05-08,内容种草,华东,办公,新客,57,2,401.52,0,0.0,63.6
2025-01-21,内容种草,西南,食品,高价值客,62,4,731.29,0,0.0,63.37
2024-12-22,自然搜索,华东,数码,新客,111,4,3053.24,0,0.0,50.19
2024-08-31,自然搜索,西南,服饰,新客,82,5,1461.31,0,0.0,34.09
2024-03-11,内容种草,华东,食品,活跃客,60,4,614.69,0,0.0,58.0
2024-07-14,内容种草,华东,家居,活跃客,61,4,1391.46,1,340.0,67.44
2024-01-07,自然搜索,华南,数码,新客,74,2,1342.89,0,0.0,32.06
2025-01-12,付费广告,华东,数码,新客,106,4,2528.04,1,465.49,284.58
2024-08-03,内容种草,华北,数码,高价值客,59,4,3960.89,0,0.0,59.29
2025-05-16,付费广告,西南,服饰,新客,101,1,219.08,0,0.0,395.35
2025-02-12,自然搜索,华北,服饰,新客,70,3,841.93,0,0.0,27.54
2024-02-05,付费广告,华北,服饰,高价值客,79,5,2165.03,1,318.73,224.68
2024-03-11,付费广告,华东,数码,活跃客,83,2,1597.63,0,0.0,252.06
2024-05-20,自然搜索,华北,服饰,新客,69,3,756.89,1,241.3,30.26
2025-01-13,付费广告,华东,数码,沉睡唤醒,90,3,1624.01,0,0.0,261.75
2024-07-10,转介绍,华东,服饰,沉睡唤醒,59,4,1084.64,0,0.0,35.58
2024-06-07,转介绍,西南,数码,新客,53,1,560.66,0,0.0,28.43
2025-03-19,内容种草,华北,数码,沉睡唤醒,56,3,1506.41,0,0.0,56.42
2024-01-13,付费广告,西南,办公,活跃客,57,3,776.34,1,254.81,153.87
2025-01-28,转介绍,西南,食品,新客,53,2,271.19,0,0.0,28.62
2024-08-08,内容种草,华南,食品,沉睡唤醒,58,0,0.0,0,0.0,56.44
2025-01-07,付费广告,华南,家居,活跃客,91,2,837.67,0,0.0,253.54
2024-09-14,付费广告,华南,办公,新客,112,6,1323.4,0,0.0,341.12
2024-01-19,内容种草,华北,数码,活跃客,66,4,3148.25,0,0.0,66.31
2025-06-20,转介绍,华东,家居,高价值客,70,6,3491.41,0,0.0,40.93
2024-05-25,转介绍,华北,数码,新客,55,2,1237.17,0,0.0,30.34
2025-06-16,内容种草,华东,服饰,新客,113,2,496.26,0,0.0,126.94
2024-05-14,转介绍,华北,食品,新客,42,2,259.44,0,0.0,25.37
2024-08-08,自然搜索,华东,服饰,高价值客,85,4,1624.77,0,0.0,36.45
2024-11-15,转介绍,华南,办公,活跃客,82,4,911.98,0,0.0,44.41
2025-02-27,内容种草,华东,家居,新客,78,1,335.73,0,0.0,78.8
2024-07-04,付费广告,华南,办公,活跃客,87,2,550.66,0,0.0,241.32
2025-04-10,付费广告,华南,数码,活跃客,101,3,2240.11,0,0.0,405.27
2025-04-17,付费广告,华东,家居,活跃客,98,7,2751.1,2,725.33,392.82
2024-04-12,自然搜索,华北,食品,活跃客,83,5,623.14,0,0.0,34.0
2024-05-24,转介绍,华东,家居,活跃客,58,2,742.79,1,333.3,34.26
2024-09-26,付费广告,华南,食品,新客,84,3,448.09,0,0.0,232.46
2024-12-13,自然搜索,华南,数码,新客,118,3,1943.55,0,0.0,51.44
2024-12-23,转介绍,华东,数码,高价值客,66,7,6926.66,1,838.94,40.17
2024-02-07,付费广告,西南,办公,新客,70,4,768.72,0,0.0,197.35
2025-04-13,内容种草,西南,食品,活跃客,114,9,1446.31,2,233.9,124.08
2024-08-09,内容种草,华南,食品,活跃客,72,6,1032.38,0,0.0,81.22
2025-01-30,付费广告,华南,食品,高价值客,97,8,1732.28,0,0.0,261.13
2024-07-06,付费广告,华东,家居,沉睡唤醒,75,3,1014.54,0,0.0,211.37
2024-06-21,付费广告,华北,服饰,活跃客,89,6,2078.42,1,272.79,248.54
2024-11-13,内容种草,西南,食品,高价值客,107,7,1541.07,0,0.0,110.09
2024-11-27,转介绍,华东,数码,高价值客,69,12,12530.75,1,942.13,39.82
2025-01-23,自然搜索,华南,服饰,沉睡唤醒,107,3,657.74,0,0.0,48.47
2025-02-19,自然搜索,华南,服饰,活跃客,91,6,2298.74,0,0.0,37.64
2024-01-07,转介绍,华北,家居,高价值客,44,4,2087.64,1,388.34,25.13
2024-07-30,自然搜索,华北,家居,新客,67,4,1554.8,0,0.0,27.44
2025-05-29,自然搜索,华南,服饰,新客,99,4,905.91,1,177.37,43.4
2025-06-06,自然搜索,西南,服饰,活跃客,92,6,1754.18,1,239.37,37.21
2025-02-05,付费广告,西南,数码,高价值客,93,9,8009.43,0,0.0,280.39
2024-06-16,付费广告,西南,数码,新客,109,0,0.0,0,0.0,295.15
2025-05-08,转介绍,华北,家居,新客,48,4,1418.91,0,0.0,27.88
2024-03-28,自然搜索,华东,办公,活跃客,65,1,251.41,0,0.0,26.58
2024-08-07,转介绍,华东,数码,活跃客,45,5,4216.52,0,0.0,25.73
2025-04-23,内容种草,西南,办公,活跃客,97,7,2157.49,0,0.0,104.06
2025-02-27,付费广告,华南,办公,新客,97,1,271.48,0,0.0,277.15
2024-01-06,自然搜索,华东,食品,新客,71,4,449.07,0,0.0,30.14
2025-06-01,转介绍,华南,数码,高价值客,72,6,6802.78,0,0.0,40.64
2025-03-12,自然搜索,华北,服饰,新客,83,4,1005.17,1,231.19,35.35
2024-07-29,自然搜索,华东,服饰,活跃客,81,7,2414.7,0,0.0,32.89
2025-04-28,付费广告,华南,服饰,活跃客,90,6,2035.17,2,662.74,338.8
2025-01-17,转介绍,华北,办公,高价值客,43,5,1580.42,1,312.19,23.27
2024-12-14,自然搜索,西南,食品,高价值客,117,10,2327.56,0,0.0,50.24
2024-12-11,付费广告,华南,办公,高价值客,134,12,4843.42,0,0.0,373.08
2024-04-30,转介绍,华东,食品,新客,39,1,143.33,0,0.0,24.34
2025-06-08,自然搜索,华南,服饰,沉睡唤醒,86,3,824.05,0,0.0,34.95
2024-02-20,付费广告,华东,办公,新客,73,5,1054.12,0,0.0,201.45
2024-07-09,自然搜索,华东,服饰,高价值客,87,3,1386.65,1,420.02,37.15
2025-02-14,自然搜索,华北,数码,活跃客,70,3,1869.73,0,0.0,31.53
2024-08-23,转介绍,华北,家居,活跃客,53,3,1675.57,0,0.0,30.28
2025-02-12,内容种草,华北,食品,活跃客,69,1,187.22,0,0.0,77.72
2025-01-10,内容种草,西南,办公,新客,69,1,226.0,0,0.0,74.95
2024-09-15,付费广告,华东,服饰,高价值客,86,9,4615.89,0,0.0,247.5
2025-06-23,转介绍,华东,办公,新客,63,3,645.06,0,0.0,36.71
2024-10-01,付费广告,华东,数码,活跃客,98,4,3169.82,0,0.0,277.99
2024-04-22,转介绍,华东,家居,新客,48,0,0.0,0,0.0,27.84
2025-06-06,付费广告,华北,数码,活跃客,126,3,2363.59,0,0.0,491.65
2025-03-05,付费广告,华东,办公,活跃客,106,4,1025.32,0,0.0,307.11
2025-06-05,付费广告,华南,家居,新客,92,2,503.39,1,251.46,335.68
2024-05-26,内容种草,华南,办公,新客,57,1,267.23,0,0.0,61.98
2025-01-09,付费广告,华南,食品,沉睡唤醒,76,1,128.83,0,0.0,203.95
2024-11-18,内容种草,华东,办公,新客,109,3,681.45,0,0.0,112.85
2024-06-03,付费广告,华南,数码,新客,83,0,0.0,0,0.0,249.61
2024-04-09,内容种草,华南,食品,沉睡唤醒,66,5,513.93,0,0.0,71.08
2025-01-26,付费广告,华南,家居,活跃客,91,5,2210.91,1,381.8,268.94
2025-02-25,内容种草,华东,食品,活跃客,85,1,169.54,0,0.0,91.52
2024-03-23,付费广告,西南,家居,高价值客,86,7,3166.69,0,0.0,263.09
2025-05-05,自然搜索,华南,服饰,高价值客,87,7,3606.15,2,917.86,34.79
2024-02-25,自然搜索,华东,家居,高价值客,67,3,1529.96,0,0.0,27.29
2025-05-04,内容种草,华东,家居,高价值客,118,12,6050.17,0,0.0,123.6
2024-07-04,自然搜索,华东,家居,活跃客,80,5,2254.59,0,0.0,36.23
2024-08-28,自然搜索,华北,食品,新客,66,2,242.0,0,0.0,29.64
2024-12-26,付费广告,华北,家居,新客,145,3,1033.33,0,0.0,388.94
2024-01-01,转介绍,华北,服饰,沉睡唤醒,45,2,522.86,0,0.0,27.2
2024-08-22,自然搜索,华北,办公,新客,70,4,921.35,0,0.0,30.76
2025-04-24,内容种草,西南,服饰,高价值客,88,7,3645.29,5,2008.72,89.99
2024-05-07,内容种草,华东,服饰,高价值客,61,5,2048.0,0,0.0,65.32
2025-02-21,转介绍,华南,家居,活跃客,56,7,3475.67,0,0.0,30.74
2025-03-13,内容种草,西南,食品,新客,72,3,380.35,0,0.0,74.61
2024-03-28,内容种草,华东,服饰,活跃客,65,3,904.85,0,0.0,64.07
2025-01-14,转介绍,西南,食品,活跃客,48,1,147.99,0,0.0,29.39
2024-05-07,自然搜索,华南,数码,沉睡唤醒,59,2,1402.5,0,0.0,26.7
2024-06-06,内容种草,华东,数码,活跃客,61,3,1913.66,0,0.0,63.11
2025-05-22,转介绍,西南,数码,新客,65,2,1488.78,0,0.0,38.31
2024-05-08,内容种草,华东,服饰,新客,58,3,684.81,0,0.0,65.07
2025-06-11,自然搜索,西南,服饰,沉睡唤醒,112,3,766.05,1,237.86,48.12
2024-08-09,自然搜索,华南,家居,活跃客,66,5,1837.79,0,0.0,28.61
2024-10-04,转介绍,华南,服饰,活跃客,65,3,1066.74,0,0.0,37.97
2025-06-18,内容种草,华北,食品,活跃客,105,12,2029.35,0,0.0,110.42
2025-01-13,付费广告,华东,数码,沉睡唤醒,99,4,2597.28,1,489.5,289.28
2025-02-18,转介绍,华北,数码,活跃客,47,5,3096.76,1,590.2,28.89
2025-01-28,付费广告,华东,家居,新客,94,3,827.0,0,0.0,283.44
2024-06-26,付费广告,西南,食品,活跃客,109,9,1354.15,0,0.0,295.79
2024-06-01,付费广告,华北,办公,高价值客,93,5,2212.21,0,0.0,245.82
2025-05-05,自然搜索,西南,数码,新客,92,5,3293.4,1,518.92,35.98
2025-06-27,转介绍,华南,服饰,高价值客,58,6,2945.83,3,1415.51,36.15
2024-08-09,内容种草,华南,办公,沉睡唤醒,56,2,455.63,1,206.52,54.14
2024-12-14,付费广告,华南,办公,高价值客,112,2,772.26,0,0.0,328.45
2024-08-27,自然搜索,西南,服饰,新客,77,3,957.93,0,0.0,33.16
2024-04-30,付费广告,华北,数码,高价值客,70,4,3758.58,0,0.0,200.95
2025-06-01,自然搜索,华南,数码,新客,90,5,2772.49,0,0.0,40.1
2024-03-22,付费广告,华东,数码,新客,87,0,0.0,0,0.0,244.81
2024-02-13,内容种草,华南,家居,新客,67,2,562.95,0,0.0,70.44
2025-04-05,付费广告,华南,数码,活跃客,97,2,1566.78,0,0.0,374.72
2024-02-13,付费广告,华南,办公,新客,85,1,247.48,0,0.0,223.01
2024-09-25,付费广告,华东,数码,新客,105,2,1001.69,0,0.0,300.13
2025-01-19,自然搜索,华北,家居,活跃客,88,7,2855.74,0,0.0,39.88
2024-03-20,内容种草,华北,家居,活跃客,56,1,523.07,0,0.0,61.38
2025-05-09,付费广告,华南,服饰,新客,112,1,272.35,0,0.0,437.16
2025-06-18,付费广告,华东,食品,活跃客,103,2,275.07,0,0.0,383.57
2024-02-06,付费广告,华北,食品,活跃客,92,8,1156.8,0,0.0,257.39
2025-02-12,转介绍,华南,服饰,沉睡唤醒,56,2,621.8,0,0.0,33.34
2025-04-20,内容种草,华南,家居,新客,93,3,1046.87,1,280.04,91.89
2024-03-12,内容种草,西南,数码,高价值客,54,4,4451.54,1,868.11,59.54
2024-02-07,自然搜索,华东,服饰,新客,78,3,749.66,0,0.0,30.76
2024-02-14,付费广告,华北,数码,新客,88,4,2368.48,0,0.0,264.38
2024-10-22,付费广告,华南,服饰,高价值客,100,11,4715.34,3,993.73,262.2
2024-05-09,内容种草,华北,服饰,活跃客,57,2,629.51,0,0.0,58.37
2024-02-14,自然搜索,华北,服饰,沉睡唤醒,62,0,0.0,0,0.0,27.1
2025-02-16,付费广告,华南,数码,沉睡唤醒,92,1,501.65,0,0.0,279.48
2024-01-09,付费广告,华东,服饰,活跃客,76,0,0.0,0,0.0,224.03
2025-02-05,内容种草,华东,数码,沉睡唤醒,70,3,1863.22,0,0.0,67.87
2024-12-05,内容种草,华东,服饰,高价值客,105,8,4084.38,1,493.2,101.73
2024-09-23,付费广告,华东,家居,新客,115,2,633.9,0,0.0,319.45
2024-05-28,付费广告,华东,数码,新客,75,2,993.24,0,0.0,216.61
2025-04-17,内容种草,华东,办公,新客,97,1,193.92,0,0.0,105.22
2025-03-08,付费广告,华南,家居,活跃客,100,2,767.98,0,0.0,293.49
2024-01-07,付费广告,华南,数码,高价值客,75,8,6767.8,0,0.0,199.51
2024-07-21,付费广告,华北,服饰,新客,90,0,0.0,0,0.0,250.41
2024-07-31,自然搜索,华南,数码,活跃客,75,4,2305.76,0,0.0,31.56
2024-10-30,付费广告,华南,办公,新客,93,2,408.92,0,0.0,267.6
2025-03-08,转介绍,华东,办公,活跃客,48,5,1379.35,1,274.43,28.46
2024-10-06,转介绍,华南,食品,新客,54,2,206.35,0,0.0,30.23
2024-10-26,转介绍,华南,数码,活跃客,41,2,1593.21,0,0.0,23.02
2024-05-15,付费广告,华东,数码,新客,78,2,1493.58,0,0.0,237.64
2025-04-17,付费广告,西南,数码,高价值客,115,5,5721.28,1,1132.37,425.75
2024-10-22,付费广告,华东,数码,新客,105,3,1815.43,0,0.0,315.46
2024-12-26,付费广告,西南,家居,活跃客,143,4,1345.44,0,0.0,403.11
2024-08-31,内容种草,华北,食品,新客,57,2,284.86,0,0.0,60.48
2025-05-04,付费广告,华东,家居,新客,102,2,678.43,0,0.0,426.26
2024-03-09,自然搜索,西南,服饰,新客,71,6,1710.23,1,267.65,27.92
2025-01-07,内容种草,华南,数码,活跃客,70,2,1449.53,1,636.01,77.53
2024-06-19,付费广告,华东,数码,活跃客,95,5,4157.18,0,0.0,253.38
2024-04-30,转介绍,西南,数码,活跃客,54,3,2123.49,0,0.0,29.04
2024-06-28,自然搜索,华北,家居,活跃客,69,5,1887.03,0,0.0,26.89
2024-04-08,自然搜索,华东,服饰,新客,100,2,440.56,0,0.0,39.42
2025-01-24,付费广告,华东,数码,新客,107,3,1835.65,1,516.51,282.52
2025-05-07,转介绍,华南,办公,沉睡唤醒,49,2,387.78,0,0.0,26.43
2024-01-01,内容种草,华南,数码,新客,62,3,1708.63,0,0.0,64.67
2024-08-30,自然搜索,华南,服饰,活跃客,76,5,1620.95,1,255.73,30.89
2025-02-25,内容种草,华南,家居,活跃客,78,4,1758.26,0,0.0,88.33
2024-04-01,转介绍,华东,家居,高价值客,35,1,645.03,0,0.0,20.26
2024-11-22,转介绍,华东,服饰,高价值客,83,9,4297.38,1,439.54,46.23
2024-08-25,付费广告,华北,食品,高价值客,88,9,1887.55,0,0.0,258.51
2025-04-06,付费广告,华东,办公,高价值客,91,3,1292.54,0,0.0,362.26
2025-06-17,付费广告,西南,数码,高价值客,98,3,3103.56,0,0.0,390.61
2024-07-05,自然搜索,西南,服饰,新客,74,1,312.15,0,0.0,29.06
2024-11-10,自然搜索,华北,服饰,活跃客,123,7,2247.17,1,273.64,53.76
2024-08-28,付费广告,华南,服饰,新客,94,5,1415.96,2,553.31,251.69
2024-03-15,内容种草,华东,家居,活跃客,64,3,1566.92,0,0.0,63.91
2024-05-06,内容种草,西南,办公,新客,56,1,241.43,0,0.0,58.85
2024-02-01,自然搜索,华北,家居,新客,58,1,285.95,0,0.0,23.99
2024-07-03,自然搜索,华南,数码,沉睡唤醒,76,4,1923.24,0,0.0,34.44
2024-04-26,自然搜索,华北,服饰,沉睡唤醒,80,0,0.0,0,0.0,36.15
2024-11-20,付费广告,华东,数码,新客,134,7,4184.36,0,0.0,375.92
2024-11-11,付费广告,华南,办公,活跃客,137,3,756.66,0,0.0,380.41
2025-05-13,内容种草,西南,家居,新客,92,7,1898.45,1,197.03,98.17
2024-01-08,内容种草,华南,数码,活跃客,57,1,875.3,0,0.0,61.45
2024-12-13,转介绍,华东,数码,活跃客,86,6,4432.98,0,0.0,52.86
2025-05-22,付费广告,华东,家居,活跃客,95,5,1717.18,1,311.22,355.25
2024-11-06,内容种草,华北,食品,活跃客,98,3,530.65,0,0.0,101.19
2024-04-04,转介绍,华南,办公,活跃客,51,3,712.17,1,191.48,31.46
2025-01-06,自然搜索,华南,家居,活跃客,80,1,387.25,0,0.0,35.68
2024-08-24,付费广告,华东,数码,新客,89,0,0.0,0,0.0,238.55
2024-09-25,自然搜索,西南,家居,活跃客,66,2,852.42,0,0.0,28.11
2024-05-22,内容种草,西南,数码,沉睡唤醒,59,1,540.93,0,0.0,59.6
2024-10-29,转介绍,华北,服饰,沉睡唤醒,59,1,266.01,1,228.88,34.12
2024-10-20,自然搜索,华北,数码,新客,89,7,4563.89,2,1211.55,38.86
2025-05-15,转介绍,西南,办公,活跃客,58,1,259.02,0,0.0,33.7
2024-01-21,自然搜索,西南,食品,高价值客,66,4,845.54,0,0.0,29.85
2025-02-01,内容种草,华北,家居,活跃客,68,4,1578.47,1,320.67,75.98
2024-05-19,内容种草,华东,家居,活跃客,78,3,1277.3,0,0.0,77.43
2024-08-10,自然搜索,西南,服饰,活跃客,67,2,746.92,1,348.26,27.12
2024-03-23,转介绍,华北,家居,新客,46,1,382.46,0,0.0,25.37
2024-01-17,自然搜索,华北,家居,活跃客,69,4,2021.21,0,0.0,28.89
2025-02-04,转介绍,华北,办公,沉睡唤醒,45,0,0.0,0,0.0,24.95
2024-10-12,付费广告,华北,家居,活跃客,88,3,1204.91,0,0.0,246.38
2024-05-30,内容种草,西南,数码,高价值客,62,5,4156.31,0,0.0,69.77
2025-01-14,自然搜索,西南,食品,活跃客,91,2,320.62,1,142.72,39.93
2025-02-15,自然搜索,华东,数码,活跃客,72,3,2608.88,1,863.81,28.5
2024-06-14,付费广告,西南,家居,新客,97,3,987.74,0,0.0,274.33
2024-07-11,自然搜索,华北,服饰,高价值客,85,1,462.59,0,0.0,33.85
2024-04-26,付费广告,华北,数码,新客,95,3,1795.87,1,473.13,281.95
2024-08-12,付费广告,华南,数码,新客,97,6,3782.03,1,537.33,258.07
2025-04-03,付费广告,华北,家居,活跃客,119,3,1051.81,0,0.0,474.75
2024-06-01,自然搜索,华东,数码,活跃客,85,7,4967.33,0,0.0,33.82
2024-06-03,付费广告,西南,服饰,沉睡唤醒,89,1,229.58,1,185.47,241.25
2024-10-23,自然搜索,华北,家居,沉睡唤醒,87,2,696.5,0,0.0,36.74
2024-07-16,自然搜索,华北,数码,新客,72,2,1352.32,0,0.0,31.88
2024-08-16,自然搜索,华南,数码,新客,71,5,2570.69,0,0.0,28.26
2024-08-06,自然搜索,华东,食品,沉睡唤醒,68,3,426.15,0,0.0,28.65
2025-01-01,内容种草,华东,服饰,新客,82,8,2188.01,1,206.48,81.34
2024-09-05,内容种草,华北,数码,新客,80,3,2281.71,0,0.0,77.93
2024-06-22,付费广告,华南,办公,活跃客,87,8,2160.21,1,200.57,259.62
2024-03-20,内容种草,华东,数码,新客,57,1,606.11,1,498.03,58.33
2024-05-21,付费广告,西南,家居,活跃客,74,5,1892.12,1,338.57,224.15
2025-01-27,付费广告,华北,家居,高价值客,93,10,4366.76,0,0.0,261.82
2025-04-20,付费广告,华北,办公,高价值客,100,4,1728.62,0,0.0,380.06
2024-07-12,付费广告,华北,办公,新客,81,2,615.52,0,0.0,231.64
2025-04-26,付费广告,华南,办公,新客,120,2,382.04,0,0.0,479.76
2025-06-01,付费广告,华南,数码,新客,106,1,694.11,0,0.0,446.18
2024-02-19,付费广告,华北,服饰,活跃客,79,3,958.6,0,0.0,239.7
2024-09-15,付费广告,华东,食品,沉睡唤醒,107,1,95.89,0,0.0,293.75
2024-10-11,付费广告,华南,数码,新客,104,4,2868.14,0,0.0,291.79
2024-06-17,自然搜索,华南,数码,活跃客,79,3,2704.02,0,0.0,33.13
2024-11-24,付费广告,华东,家居,活跃客,121,10,4090.08,1,382.28,353.41
2024-10-05,自然搜索,西南,数码,活跃客,74,3,1992.35,0,0.0,31.04
2024-04-12,自然搜索,华北,服饰,新客,58,3,855.27,0,0.0,24.19
2025-05-11,内容种草,华东,家居,沉睡唤醒,102,3,969.57,1,266.51,114.98
2025-04-07,自然搜索,西南,家居,新客,96,4,1358.83,0,0.0,37.66
2024-07-14,付费广告,西南,家居,活跃客,75,6,2645.48,1,375.65,228.97
2024-12-15,自然搜索,西南,服饰,活跃客,122,10,3846.32,1,356.65,48.03
2024-06-26,自然搜索,华南,数码,新客,97,3,1767.88,0,0.0,41.77
2024-09-17,付费广告,华东,服饰,活跃客,88,4,1274.93,0,0.0,240.73
2024-09-10,自然搜索,华东,家居,沉睡唤醒,79,3,975.26,0,0.0,33.68
2025-02-05,自然搜索,华东,服饰,活跃客,60,3,862.01,0,0.0,23.76
2024-08-12,自然搜索,华东,家居,活跃客,65,3,1166.72,0,0.0,28.5
2025-01-30,付费广告,西南,服饰,活跃客,100,6,2398.47,0,0.0,289.18
2024-02-21,内容种草,华南,数码,新客,58,4,2942.75,0,0.0,60.19
2025-03-01,内容种草,西南,数码,高价值客,87,9,9642.34,1,896.13,94.06
2025-03-22,自然搜索,华南,家居,新客,70,2,535.85,0,0.0,27.28
2024-07-27,内容种草,西南,数码,沉睡唤醒,58,0,0.0,0,0.0,60.45
2024-09-25,内容种草,华东,食品,活跃客,63,1,132.51,0,0.0,71.19
2025-03-12,内容种草,华东,服饰,沉睡唤醒,78,3,1131.67,0,0.0,75.9
2024-03-27,自然搜索,华南,家居,新客,78,3,806.83,0,0.0,30.61
2024-11-11,自然搜索,华北,食品,沉睡唤醒,132,4,488.26,0,0.0,58.71
2024-07-12,自然搜索,华北,家居,高价值客,77,9,4604.47,0,0.0,32.21
2025-02-25,转介绍,华北,家居,沉睡唤醒,61,2,543.45,0,0.0,36.51
2024-10-06,付费广告,华北,办公,活跃客,94,6,1631.46,0,0.0,284.03
2024-08-18,内容种草,华南,食品,活跃客,60,6,885.6,1,112.5,64.41
2024-08-01,自然搜索,华北,办公,活跃客,63,5,1197.31,1,213.45,27.85
2024-12-13,转介绍,华北,家居,沉睡唤醒,70,1,266.15,0,0.0,43.11
2025-06-26,付费广告,华北,家居,活跃客,118,6,2367.62,0,0.0,466.28
2024-12-06,自然搜索,华南,家居,活跃客,123,4,1505.55,0,0.0,47.68
2024-12-12,付费广告,华北,服饰,新客,160,9,2620.78,1,285.63,435.08
2024-05-30,内容种草,华东,数码,新客,67,2,1167.97,0,0.0,72.8
2025-02-04,转介绍,华东,办公,高价值客,45,3,1217.15,0,0.0,25.74
2024-01-28,转介绍,华北,服饰,高价值客,43,6,2756.78,1,399.06,25.25
2025-04-09,转介绍,华北,服饰,高价值客,51,7,3371.3,2,903.77,30.5
2024-06-25,内容种草,华北,服饰,新客,91,3,835.51,0,0.0,88.59
2025-03-22,转介绍,华北,办公,活跃客,37,0,0.0,0,0.0,23.02
2024-12-09,付费广告,华北,服饰,活跃客,136,8,2808.79,0,0.0,393.56
2024-03-17,自然搜索,华南,数码,高价值客,69,7,7441.92,0,0.0,27.35
2024-04-25,付费广告,华东,食品,沉睡唤醒,74,2,244.23,0,0.0,212.97
